LipperID,Date,AggFundAUM_MilUSD,Currency
68354570,2016/5/31,0.01,USD
68354570,2016/6/30,0.01,USD
68354570,2016/7/31,0.01,USD
68354570,2016/8/31,0.01,USD
68354570,2016/9/30,0.01,USD
68354570,2016/10/31,0.01,USD
68354570,2016/11/30,0.01,USD
68354570,2016/12/31,0.01,USD
68354570,2017/1/31,0.01,USD
68354570,2017/2/28,0.01,USD
68354570,2017/3/31,0.01,USD
68354570,2017/4/30,0.01,USD
68354570,2017/5/31,0.01,USD
68354570,2017/6/30,0.01,USD
68354570,2017/7/31,0.01,USD
68354570,2017/8/31,0.01,USD
68354570,2017/9/30,0.01,USD
68354570,2017/10/31,0.01,USD
68354570,2017/11/30,0.02,USD
68354570,2017/12/31,0.02,USD
68354570,2018/1/31,0.02,USD
68354570,2018/2/28,0.02,USD
68354570,2018/3/31,0.02,USD
68354570,2018/4/30,0.02,USD
68354570,2018/5/31,0.02,USD
68354570,2018/6/30,0.02,USD
68354570,2018/7/31,0.02,USD
68354570,2018/8/31,0.02,USD
68354570,2018/9/30,0.02,USD
68354570,2018/10/31,0.01,USD
68354570,2018/11/30,0.01,USD
68354570,2018/12/31,0.01,USD
68354570,2019/1/31,0.01,USD
68354570,2019/2/28,0.01,USD
68354570,2019/3/31,0.01,USD
68354570,2019/4/30,0.01,USD
68354570,2019/5/31,0.01,USD
68354570,2019/6/30,0.01,USD
68354570,2019/7/31,0.01,USD
68354570,2019/8/31,0.01,USD
68354570,2019/9/30,0.01,USD
68354570,2019/10/31,0.02,USD
68354570,2019/11/30,0.02,USD
68354570,2019/12/31,0.02,USD
68354570,2020/1/31,0.02,USD
68354570,2020/2/29,0.01,USD
68354570,2020/3/31,0.01,USD
68354570,2020/4/30,0.01,USD
68354570,2020/5/31,0.01,USD
68354570,2020/6/30,0.02,USD
68354570,2020/7/31,0.02,USD
68354570,2020/8/31,0.02,USD
68354570,2020/9/30,81.85,USD
68379610,2016/7/31,42.80,USD
68379610,2016/8/31,74.02,USD
68379610,2016/9/30,88.13,USD
68379610,2016/10/31,111.73,USD
68379610,2016/11/30,130.87,USD
68379610,2016/12/31,165.26,USD
68379610,2017/1/31,191.79,USD
68379610,2017/2/28,220.33,USD
68379610,2017/3/31,255.47,USD
68379610,2017/4/30,280.56,USD
68379610,2017/5/31,314.57,USD
68379610,2017/6/30,348.51,USD
68379610,2017/7/31,367.96,USD
68379610,2017/8/31,377.55,USD
68379610,2017/9/30,398.98,USD
68379610,2017/10/31,435.02,USD
68379610,2017/11/30,465.13,USD
68379610,2017/12/31,493.58,USD
68379610,2018/1/31,572.54,USD
68379610,2018/2/28,573.14,USD
68379610,2018/3/31,596.56,USD
68379610,2018/4/30,643.49,USD
68379610,2018/5/31,656.41,USD
68379610,2018/6/30,677.59,USD
68379610,2018/7/31,683.77,USD
68379610,2018/8/31,691.33,USD
68379610,2018/9/30,722.01,USD
68379610,2018/10/31,708.44,USD
68379610,2018/11/30,721.89,USD
68379610,2018/12/31,659.47,USD
68379610,2019/1/31,710.98,USD
68379610,2019/2/28,725.76,USD
68379610,2019/3/31,731.22,USD
68379610,2019/4/30,760.04,USD
68379610,2019/5/31,725.43,USD
68379610,2019/6/30,786.50,USD
68379610,2019/7/31,766.57,USD
68379610,2019/8/31,783.21,USD
68379610,2019/9/30,841.67,USD
68379610,2019/10/31,913.54,USD
68379610,2019/11/30,928.25,USD
68379610,2019/12/31,954.81,USD
68379610,2020/1/31,946.78,USD
68379610,2020/2/29,830.78,USD
68379610,2020/3/31,742.73,USD
68379610,2020/4/30,844.36,USD
68379610,2020/5/31,943.54,USD
68379610,2020/6/30,925.59,USD
68379610,2020/7/31,919.79,USD
68379610,2020/8/31,1003.07,USD
68379610,2020/9/30,1004.74,USD
68447124,2017/10/31,149.82,USD
68447124,2017/11/30,173.77,USD
68447124,2017/12/31,239.71,USD
68447124,2018/1/31,268.21,USD
68447124,2018/2/28,270.46,USD
68447124,2018/3/31,266.85,USD
68447124,2018/4/30,263.24,USD
68447124,2018/5/31,261.24,USD
68447124,2018/6/30,241.53,USD
68447124,2018/7/31,245.94,USD
68447124,2018/8/31,233.32,USD
68447124,2018/9/30,234.11,USD
68447124,2018/10/31,215.64,USD
68447124,2018/11/30,230.31,USD
68447124,2018/12/31,216.31,USD
68447124,2019/1/31,227.80,USD
68447124,2019/2/28,245.79,USD
68447124,2019/3/31,261.59,USD
68447124,2019/4/30,280.21,USD
68447124,2019/5/31,267.51,USD
68447124,2019/6/30,287.91,USD
68447124,2019/7/31,295.84,USD
68447124,2019/8/31,307.15,USD
68447124,2019/9/30,330.47,USD
68447124,2019/10/31,337.47,USD
68447124,2019/11/30,335.83,USD
68447124,2019/12/31,342.42,USD
68447124,2020/1/31,338.66,USD
68447124,2020/2/29,315.20,USD
68447124,2020/3/31,293.54,USD
68447124,2020/4/30,308.41,USD
68447124,2020/5/31,339.17,USD
68447124,2020/6/30,341.93,USD
68447124,2020/7/31,359.96,USD
68447124,2020/8/31,380.68,USD
68447124,2020/9/30,399.67,USD
68483791,2018/4/30,50.05,USD
68483791,2018/5/31,50.04,USD
68483791,2018/6/30,48.74,USD
68483791,2018/7/31,48.28,USD
68483791,2018/8/31,47.78,USD
68483791,2018/9/30,49.49,USD
68483791,2018/10/31,45.39,USD
68483791,2018/11/30,45.24,USD
68483791,2018/12/31,41.80,USD
68483791,2019/1/31,43.83,USD
68483791,2019/2/28,43.89,USD
68483791,2019/3/31,43.88,USD
68483791,2019/4/30,43.90,USD
68483791,2019/5/31,42.83,USD
68483791,2019/6/30,43.81,USD
68483791,2019/7/31,44.21,USD
68483791,2019/8/31,43.32,USD
68483791,2019/9/30,45.06,USD
68483791,2019/10/31,47.79,USD
68483791,2019/11/30,47.65,USD
68483791,2019/12/31,49.18,USD
68483791,2020/1/31,48.30,USD
68483791,2020/2/29,43.46,USD
68483791,2020/3/31,40.94,USD
68483791,2020/4/30,43.26,USD
68483791,2020/5/31,45.43,USD
68483791,2020/6/30,45.80,USD
68483791,2020/7/31,30.06,USD
68483791,2020/8/31,31.72,USD
68483791,2020/9/30,32.28,USD
68484741,2018/10/31,183.27,USD
68484741,2018/11/30,158.01,USD
68484741,2018/12/31,141.82,USD
68484741,2019/1/31,147.51,USD
68484741,2019/2/28,143.29,USD
68484741,2019/3/31,135.70,USD
68484741,2019/4/30,127.18,USD
68484741,2019/5/31,107.79,USD
68484741,2019/6/30,106.53,USD
68484741,2019/7/31,96.54,USD
68484741,2019/8/31,89.03,USD
68484741,2019/9/30,89.11,USD
68484741,2019/10/31,91.55,USD
68484741,2019/11/30,84.67,USD
68484741,2019/12/31,83.73,USD
68484741,2020/1/31,74.29,USD
68484741,2020/2/29,58.37,USD
68484741,2020/3/31,47.25,USD
68484741,2020/4/30,49.63,USD
68484741,2020/5/31,49.67,USD
68484741,2020/6/30,48.75,USD
68484741,2020/7/31,46.82,USD
68484741,2020/8/31,46.58,USD
68484741,2020/9/30,45.95,USD
68488178,2013/10/31,10.19,USD
68488178,2013/11/30,42.07,USD
68488178,2013/12/31,44.08,USD
68488178,2014/1/31,41.48,USD
68488178,2014/2/28,41.80,USD
68488178,2014/3/31,41.09,USD
68488178,2014/4/30,39.83,USD
68488178,2014/5/31,35.74,USD
68488178,2014/6/30,39.30,USD
68488178,2014/7/31,34.89,USD
68488178,2014/8/31,33.05,USD
68488178,2014/9/30,33.35,USD
68488178,2014/10/31,33.07,USD
68488178,2014/11/30,34.34,USD
68488178,2014/12/31,33.76,USD
68488178,2015/1/31,30.92,USD
68488178,2015/2/28,35.18,USD
68488178,2015/3/31,31.42,USD
68488178,2015/4/30,34.35,USD
68488178,2015/5/31,35.88,USD
68488178,2015/6/30,37.04,USD
68488178,2015/7/31,38.09,USD
68488178,2015/8/31,33.89,USD
68488178,2015/9/30,39.02,USD
68488178,2015/10/31,52.09,USD
68488178,2015/11/30,49.64,USD
68488178,2015/12/31,46.63,USD
68488178,2016/1/31,40.31,USD
68488178,2016/2/29,35.24,USD
68488178,2016/3/31,33.43,USD
68488178,2016/4/30,33.24,USD
68488178,2016/5/31,33.25,USD
68488178,2016/6/30,27.96,USD
68488178,2016/7/31,30.56,USD
68488178,2016/8/31,31.33,USD
68488178,2016/9/30,16.87,USD
68488178,2016/10/31,18.07,USD
68488178,2016/11/30,19.09,USD
68488178,2016/12/31,19.25,USD
68488178,2017/1/31,19.97,USD
68488178,2017/2/28,20.12,USD
68488178,2017/3/31,19.66,USD
68488178,2017/4/30,20.57,USD
68488178,2017/5/31,21.03,USD
68488178,2017/6/30,21.70,USD
68488178,2017/7/31,22.71,USD
68488178,2017/8/31,22.45,USD
68488178,2017/9/30,23.40,USD
68488178,2017/10/31,24.70,USD
68488178,2017/11/30,26.12,USD
68488178,2017/12/31,27.36,USD
68488178,2018/1/31,30.16,USD
68488178,2018/2/28,29.27,USD
68488178,2018/3/31,27.49,USD
68488178,2018/4/30,29.16,USD
68488178,2018/5/31,28.24,USD
68488178,2018/6/30,27.14,USD
68488178,2018/7/31,27.00,USD
68488178,2018/8/31,27.09,USD
68488178,2018/9/30,27.91,USD
68488178,2018/10/31,25.72,USD
68488178,2018/11/30,25.27,USD
68488178,2018/12/31,23.03,USD
68488178,2019/1/31,24.89,USD
68488178,2019/2/28,24.16,USD
68488178,2019/3/31,23.70,USD
68488178,2019/4/30,23.31,USD
68488178,2019/5/31,21.88,USD
68488178,2019/6/30,22.70,USD
68488178,2019/7/31,22.67,USD
68488178,2019/8/31,21.71,USD
68488178,2019/9/30,22.81,USD
68488178,2019/10/31,23.40,USD
68488178,2019/11/30,23.61,USD
68488178,2019/12/31,24.17,USD
68488178,2020/1/31,23.23,USD
68488178,2020/2/29,20.99,USD
68488178,2020/3/31,6.72,USD
68488178,2020/4/30,7.29,USD
68488178,2020/5/31,7.45,USD
68488178,2020/6/30,7.98,USD
68488178,2020/7/31,7.95,USD
68488178,2020/8/31,8.49,USD
68488178,2020/9/30,8.50,USD
68522812,2015/4/30,35.42,USD
68522812,2015/5/31,35.84,USD
68522812,2015/6/30,35.20,USD
68522812,2016/9/30,26.35,USD
68522812,2016/10/31,23.59,USD
68522812,2016/11/30,28.65,USD
68522812,2016/12/31,28.78,USD
68522812,2017/1/31,29.79,USD
68522812,2017/2/28,30.02,USD
68522812,2017/3/31,29.69,USD
68522812,2017/4/30,30.05,USD
68522812,2017/5/31,28.81,USD
68522812,2017/6/30,29.10,USD
68522812,2017/7/31,29.61,USD
68522812,2017/8/31,29.42,USD
68522812,2017/9/30,30.23,USD
68522812,2017/10/31,31.59,USD
68522812,2017/11/30,31.55,USD
68522812,2017/12/31,31.78,USD
68522812,2018/1/31,33.09,USD
68522812,2018/2/28,32.96,USD
68522812,2018/3/31,32.25,USD
68522812,2018/4/30,30.97,USD
68522812,2018/5/31,30.34,USD
68522812,2018/6/30,29.72,USD
68522812,2018/7/31,29.75,USD
68522812,2018/8/31,29.79,USD
68522812,2018/9/30,30.77,USD
68522812,2018/10/31,28.05,USD
68522812,2018/11/30,28.19,USD
68522812,2018/12/31,26.34,USD
68522812,2019/1/31,28.42,USD
68522812,2019/2/28,29.52,USD
68522812,2019/3/31,30.52,USD
68522812,2019/5/31,30.91,USD
68522812,2019/6/30,32.80,USD
68522812,2019/7/31,107.70,USD
68522812,2019/8/31,105.40,USD
68522812,2019/9/30,164.33,USD
68522812,2019/10/31,170.93,USD
68522812,2019/11/30,193.51,USD
68522812,2019/12/31,190.46,USD
68522812,2020/1/31,184.57,USD
68529751,2010/10/31,207.96,USD
68529751,2010/11/30,221.75,USD
68529751,2010/12/31,268.06,USD
68529751,2011/1/31,266.42,USD
68529751,2011/2/28,290.62,USD
68529751,2011/3/31,267.84,USD
68529751,2011/4/30,263.04,USD
68529751,2011/5/31,252.75,USD
68529751,2011/6/30,265.10,USD
68529751,2011/7/31,279.51,USD
68529751,2011/8/31,252.87,USD
68529751,2011/9/30,250.68,USD
68529751,2011/10/31,252.39,USD
68529751,2011/11/30,241.44,USD
68529751,2011/12/31,241.92,USD
68529751,2012/1/31,251.52,USD
68529751,2012/2/29,254.53,USD
68529751,2012/3/31,252.32,USD
68529751,2012/4/30,245.10,USD
68529751,2012/5/31,222.36,USD
68529751,2012/6/30,231.06,USD
68529751,2012/7/31,233.02,USD
68529751,2012/8/31,233.09,USD
68529751,2012/9/30,237.00,USD
68529751,2012/10/31,231.54,USD
68529751,2012/11/30,235.89,USD
68529751,2012/12/31,248.06,USD
68529751,2013/1/31,272.52,USD
68529751,2013/2/28,288.40,USD
68529751,2013/3/31,303.16,USD
68529751,2013/4/30,335.70,USD
68529751,2013/5/31,313.90,USD
68529751,2013/6/30,316.05,USD
68529751,2013/7/31,321.33,USD
68529751,2013/8/31,312.09,USD
68529751,2013/9/30,364.31,USD
68529751,2013/10/31,355.13,USD
68529751,2013/11/30,363.82,USD
68529751,2013/12/31,382.57,USD
68529751,2014/1/31,367.75,USD
68529751,2014/2/28,373.26,USD
68529751,2014/3/31,355.95,USD
68529751,2014/4/30,367.56,USD
68529751,2014/5/31,385.55,USD
68529751,2014/6/30,417.67,USD
68529751,2014/7/31,419.72,USD
68529751,2014/8/31,409.75,USD
68529751,2014/9/30,409.21,USD
68529751,2014/10/31,403.45,USD
68529751,2014/11/30,401.37,USD
68529751,2014/12/31,392.77,USD
68529751,2015/1/31,385.46,USD
68529751,2015/2/28,424.48,USD
68529751,2015/3/31,431.82,USD
68529751,2015/4/30,461.63,USD
68529751,2015/5/31,460.46,USD
68529751,2015/6/30,448.92,USD
68529751,2015/7/31,454.48,USD
68529751,2015/8/31,421.99,USD
68529751,2015/9/30,389.41,USD
68529751,2015/10/31,431.80,USD
68529751,2015/11/30,371.51,USD
68529751,2015/12/31,287.40,USD
68529751,2016/1/31,261.95,USD
68529751,2016/2/29,259.64,USD
68529751,2016/3/31,274.22,USD
68529751,2016/4/30,295.46,USD
68529751,2016/5/31,283.75,USD
68529751,2016/6/30,277.79,USD
68529751,2016/7/31,289.62,USD
68529751,2016/8/31,270.73,USD
68529751,2016/9/30,277.59,USD
68529751,2016/10/31,275.51,USD
68529751,2016/11/30,267.26,USD
68529751,2016/12/31,258.19,USD
68529751,2017/1/31,269.63,USD
68529751,2017/2/28,271.84,USD
68529751,2017/3/31,273.33,USD
68529751,2017/4/30,294.23,USD
68529751,2017/5/31,304.96,USD
68529751,2017/6/30,337.75,USD
68529751,2017/7/31,355.73,USD
68529751,2017/8/31,355.73,USD
68529751,2017/9/30,361.81,USD
68529751,2017/10/31,374.40,USD
68529751,2017/11/30,388.48,USD
68529751,2017/12/31,402.76,USD
68529751,2018/1/31,507.65,USD
68529751,2018/2/28,621.12,USD
68529751,2018/3/31,671.08,USD
68529751,2018/4/30,703.42,USD
68529751,2018/5/31,744.12,USD
68529751,2018/6/30,725.27,USD
68529751,2018/7/31,695.73,USD
68529751,2018/8/31,692.49,USD
68529751,2018/9/30,661.60,USD
68529751,2018/10/31,703.04,USD
68529751,2018/11/30,713.48,USD
68529751,2018/12/31,683.60,USD
68529751,2019/1/31,730.74,USD
68529751,2019/2/28,717.97,USD
68529751,2019/3/31,714.02,USD
68529751,2019/4/30,726.15,USD
68529751,2019/5/31,619.31,USD
68529751,2019/6/30,579.91,USD
68529751,2019/7/31,576.70,USD
68529751,2019/8/31,569.64,USD
68529751,2019/9/30,603.78,USD
68529751,2019/10/31,635.91,USD
68529751,2019/11/30,627.82,USD
68529751,2019/12/31,640.43,USD
68529751,2020/1/31,606.67,USD
68529751,2020/2/29,550.16,USD
68529751,2020/3/31,519.10,USD
68529751,2020/4/30,557.48,USD
68529751,2020/5/31,585.67,USD
68529751,2020/6/30,581.12,USD
68529751,2020/7/31,570.18,USD
68529751,2020/8/31,615.42,USD
68529751,2020/9/30,614.74,USD
68579677,2013/1/31,3.35,USD
68579677,2013/2/28,24.39,USD
68579677,2013/3/31,32.72,USD
68579677,2013/4/30,42.95,USD
68579677,2013/5/31,46.58,USD
68579677,2013/6/30,52.43,USD
68579677,2013/7/31,54.34,USD
68579677,2013/8/31,53.45,USD
68579677,2013/9/30,59.11,USD
68579677,2013/10/31,60.71,USD
68579677,2013/11/30,70.21,USD
68579677,2013/12/31,74.94,USD
68579677,2014/1/31,97.01,USD
68579677,2014/2/28,116.58,USD
68579677,2014/3/31,125.93,USD
68579677,2014/4/30,129.13,USD
68579677,2014/5/31,141.85,USD
68579677,2014/6/30,152.60,USD
68579677,2014/7/31,154.36,USD
68579677,2014/8/31,174.43,USD
68579677,2014/9/30,181.72,USD
68579677,2014/10/31,190.10,USD
68579677,2014/11/30,208.29,USD
68579677,2014/12/31,220.32,USD
68579677,2015/1/31,235.48,USD
68579677,2015/2/28,268.57,USD
68579677,2015/3/31,305.15,USD
68579677,2015/4/30,357.60,USD
68579677,2015/5/31,395.30,USD
68579677,2015/6/30,404.83,USD
68579677,2015/7/31,428.88,USD
68579677,2015/8/31,422.95,USD
68579677,2015/9/30,402.12,USD
68579677,2015/10/31,436.04,USD
68579677,2015/11/30,446.21,USD
68579677,2015/12/31,463.35,USD
68579677,2016/1/31,450.03,USD
68579677,2016/2/29,436.97,USD
68579677,2016/3/31,467.05,USD
68579677,2016/4/30,476.32,USD
68579677,2016/5/31,548.53,USD
68579677,2016/6/30,497.26,USD
68579677,2016/7/31,574.50,USD
68579677,2016/8/31,571.23,USD
68579677,2016/9/30,574.13,USD
68579677,2016/10/31,578.05,USD
68579677,2016/11/30,606.24,USD
68579677,2016/12/31,620.48,USD
68579677,2017/1/31,610.89,USD
68579677,2017/2/28,591.66,USD
68579677,2017/3/31,600.95,USD
68579677,2017/4/30,640.35,USD
68579677,2017/5/31,662.30,USD
68579677,2017/6/30,690.68,USD
68579677,2017/7/31,713.08,USD
68579677,2017/8/31,721.33,USD
68579677,2017/9/30,761.10,USD
68579677,2017/10/31,819.39,USD
68579677,2017/11/30,871.79,USD
68579677,2017/12/31,908.26,USD
68579677,2018/1/31,959.31,USD
68579677,2018/2/28,923.16,USD
68579677,2018/3/31,921.87,USD
68579677,2018/4/30,944.63,USD
68579677,2018/5/31,933.60,USD
68579677,2018/6/30,924.07,USD
68579677,2018/7/31,930.64,USD
68579677,2018/8/31,913.29,USD
68579677,2018/9/30,922.39,USD
68579677,2018/10/31,862.14,USD
68579677,2018/11/30,865.71,USD
68579677,2018/12/31,785.82,USD
68579677,2019/1/31,857.45,USD
68579677,2019/2/28,909.30,USD
68579677,2019/3/31,909.28,USD
68579677,2019/4/30,918.34,USD
68579677,2019/5/31,895.51,USD
68579677,2019/6/30,929.98,USD
68579677,2019/7/31,946.06,USD
68579677,2019/8/31,932.82,USD
68579677,2019/9/30,949.92,USD
68579677,2019/10/31,984.23,USD
68579677,2019/11/30,979.94,USD
68579677,2019/12/31,983.34,USD
68579677,2020/1/31,945.58,USD
68579677,2020/2/29,848.36,USD
68579677,2020/3/31,703.53,USD
68579677,2020/4/30,693.56,USD
68579677,2020/5/31,689.18,USD
68579677,2020/6/30,650.25,USD
68579677,2020/7/31,618.46,USD
68579677,2020/8/31,591.57,USD
68579677,2020/9/30,580.64,USD
